username,timestamp,original_content,cleaned_content,likes,retweets,replies,total_engagement,engagement_score,mentions,hashtags,url,mentions_buy_terms,mentions_sell_terms,mentions_bullish_terms,mentions_bearish_terms,sentiment_indicator
Vignesh_1082,2025-11-21T06:55:04.000Z,"Now NIFTY CE Trading is also completed. What a day it is  
#Nifty50 #PGEL #biocon #Niftypsubank #Trump",Now NIFTY CE Trading is also completed. What a day it is #Nifty50 #PGEL #biocon #Niftypsubank #Trump,0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'PGEL', 'biocon', 'Niftypsubank', 'Trump']",https://x.com/Vignesh_1082/status/1991762269810884901,0,0,0,0,0
anjaliradke,2025-11-21T06:55:04.000Z,"BUY MARUTI 16000 CE DEC AT CM 430-440  
TGT 490-550 
 SL- 380

Disclaimer - This is only for educational purpose

#INTRADAY #OptionsTrading #Nifty50 #Automotive #StockMarket",BUY MARUTI 16000 CE DEC AT CM 430-440 TGT 490-550 SL- 380 Disclaimer - This is only for educational purpose #INTRADAY #OptionsTrading #Nifty50 #Automotive #StockMarket,0.0,1.0,0.0,1,2.0,[],"['INTRADAY', 'OptionsTrading', 'Nifty50', 'Automotive', 'StockMarket']",https://x.com/anjaliradke/status/1991762267860500603,1,0,0,0,0
charting_study1,2025-11-21T06:54:02.000Z,"now 26170-180 only barrier resistance

#Nifty #Nifty50 #StocksToTrade #StocksToWatch #StocksToBuy #BTST #STBT #BreakoutStocks #HighVolumeStocks #MarketRally #IndianMarket #NSE #BSE #TechnicalAnalysis #PriceAction #TradingSetup #FinanceTwitter #TrendingNow",now 26170-180 only barrier resistance #Nifty #Nifty50 #StocksToTrade #StocksToWatch #StocksToBuy #BTST #STBT #BreakoutStocks #HighVolumeStocks #MarketRally #IndianMarket #NSE #BSE #TechnicalAnalysis #PriceAction #TradingSetup #FinanceTwitter #TrendingNow,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'StocksToTrade', 'StocksToWatch', 'StocksToBuy', 'BTST', 'STBT', 'BreakoutStocks', 'HighVolumeStocks', 'MarketRally', 'IndianMarket', 'NSE', 'BSE', 'TechnicalAnalysis', 'PriceAction', 'TradingSetup', 'FinanceTwitter', 'TrendingNow']",https://x.com/charting_study1/status/1991762009638203899,1,0,3,0,0
BusinessTimesIn,2025-11-21T06:51:29.000Z," Sensex Today | Hindalco Drops After Fire at Novelis Plant

$HINDALCO down 2.53% to ₹779.40 after fire at Novelis’ Oswego, New York facility 

 Intraday range: ₹776.05 - ₹788
 Volumes slightly below 5-day average
#Sensex #Nifty50 #Metals #BTMarkets","Sensex Today | Hindalco Drops After Fire at Novelis Plant $HINDALCO down 2.53% to 779.40 after fire at Novelis Oswego, New York facility Intraday range: 776.05 - 788 Volumes slightly below 5-day average #Sensex #Nifty50 #Metals #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Metals', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991761365888057753,0,0,0,1,0
bapna_trades,2025-11-21T06:51:24.000Z,"#NIFTY

Morning - Sold OTM CE, then at day's low sold OTM PE. Squared off both with decent profits and bought small qty ITM CE.

Now carrying ITM CE with free SL of 120 points. Letting it run! Travelling today, so staying light and inactive.

Will #NIFTY50 break its ATH?","#NIFTY Morning - Sold OTM CE, then at day's low sold OTM PE. Squared off both with decent profits and bought small qty ITM CE. Now carrying ITM CE with free SL of 120 points. Letting it run! Travelling today, so staying light and inactive. Will #NIFTY50 break its ATH?",0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'NIFTY50']",https://x.com/bapna_trades/status/1991761346023846154,0,1,0,0,0
stockGPTdaily,2025-11-21T06:50:12.000Z," Weekly Market Recap – 2025-11-21
Nifty 50 this week: 26,138  (+0.48%)
#Nifty50 #WeeklyWrap #StockMarket #Sensex","Weekly Market Recap  2025-11-21 Nifty 50 this week: 26,138 (+0.48%) #Nifty50 #WeeklyWrap #StockMarket #Sensex",0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'WeeklyWrap', 'StockMarket', 'Sensex']",https://x.com/stockGPTdaily/status/1991761044436406414,0,0,0,0,0
stockhawked,2025-11-21T06:50:00.000Z," Live Market Update at 12:20 IST

 Nifty: 26,131.15 ▼ -0.23%
 Sensex: 85,454.86 ▼ -0.20%

 Top Gainer: Billionbrains Garage ▲ 5.59%
 Top Loser: GE T&D India  ▼ -5.97%

#Nifty50 #Sensex #MarketWatch","Live Market Update at 12:20 IST Nifty: 26,131.15  -0.23% Sensex: 85,454.86  -0.20% Top Gainer: Billionbrains Garage  5.59% Top Loser: GE T&D India  -5.97% #Nifty50 #Sensex #MarketWatch",1.0,0.0,0.0,1,1.0,[],"['Nifty50', 'Sensex', 'MarketWatch']",https://x.com/stockhawked/status/1991760994779926651,0,0,0,0,0
Goldkk4,2025-11-21T06:49:53.000Z,"#HEROZERO

Buy #Nifty 26050 CE 135
SL 70
TGT OPEN 
Work with small lot

Till 170

WhatsApp for paid
9173426857

#Nifty50 #StockMarket #Options
 #Niftybank #Sensex #expiry
#Trading #OptionsTrading 
#optionbuying #Optionselling 
#Stockmarkets #banknifty
#Sharemarket",#HEROZERO Buy #Nifty 26050 CE 135 SL 70 TGT OPEN Work with small lot Till 170 WhatsApp for paid 9173426857 #Nifty50 #StockMarket #Options #Niftybank #Sensex #expiry #Trading #OptionsTrading #optionbuying #Optionselling #Stockmarkets #banknifty #Sharemarket,0.0,0.0,0.0,0,0.0,[],"['HEROZERO', 'Nifty', 'Nifty50', 'StockMarket', 'Options', 'Niftybank', 'Sensex', 'expiry', 'Trading', 'OptionsTrading', 'optionbuying', 'Optionselling', 'Stockmarkets', 'banknifty', 'Sharemarket']",https://x.com/Goldkk4/status/1991760961540432301,1,1,0,0,0
charting_study1,2025-11-21T06:46:48.000Z,"now come to 3 min candles 26115 resistance crossed 

lets see full recovery possible or not

#Nifty #Nifty50 #StocksToTrade #StocksToWatch #StocksToBuy #BTST #STBT #BreakoutStocks #HighVolumeStocks #MarketRally #IndianMarket #NSE #BSE",now come to 3 min candles 26115 resistance crossed lets see full recovery possible or not #Nifty #Nifty50 #StocksToTrade #StocksToWatch #StocksToBuy #BTST #STBT #BreakoutStocks #HighVolumeStocks #MarketRally #IndianMarket #NSE #BSE,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'StocksToTrade', 'StocksToWatch', 'StocksToBuy', 'BTST', 'STBT', 'BreakoutStocks', 'HighVolumeStocks', 'MarketRally', 'IndianMarket', 'NSE', 'BSE']",https://x.com/charting_study1/status/1991760186940485977,1,0,3,0,0
BusinessTimesIn,2025-11-21T06:46:24.000Z," Sensex Today | PhysicsWallah Snaps 2-Day Fall  

$PHYSICSWAL up 2.66% at ₹144.70, rebounding after two sessions of decline 
 
 Intraday range: ₹136.65 - ₹149.45  
 Heavy volumes above 10.6M shares  
#Sensex #Nifty50 #EdTech #BTMarkets","Sensex Today | PhysicsWallah Snaps 2-Day Fall $PHYSICSWAL up 2.66% at 144.70, rebounding after two sessions of decline Intraday range: 136.65 - 149.45 Heavy volumes above 10.6M shares #Sensex #Nifty50 #EdTech #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'EdTech', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991760088747634979,0,0,0,1,0
Tanni83,2025-11-21T06:46:01.000Z,80 points up — soon 26300 #nifty #Nifty50,80 points up  soon 26300 #nifty #Nifty50,1.0,0.0,0.0,1,1.0,[],"['nifty', 'Nifty50']",https://x.com/Tanni83/status/1991759992278708640,0,0,0,0,0
Tanni83,2025-11-21T06:43:47.000Z,"Alright get ready for 26283  

#Nifty #Nifty50",Alright get ready for 26283 #Nifty #Nifty50,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50']",https://x.com/Tanni83/status/1991759426697806267,0,0,0,0,0
BusinessTimesIn,2025-11-21T06:40:31.000Z," Markets@12 | Sensex, Nifty Extend Losses

Benchmarks remain weak with firmly negative breadth 1,096 advancers vs 2,532 decliners 

Sensex at 85,309 (▼323), 
Nifty at 26,093 (▼99)

 Nifty 50 A/D: 17 up vs 33 down
#Sensex #Nifty50 #MarketUpdates #BTMarkets","Markets@12 | Sensex, Nifty Extend Losses Benchmarks remain weak with firmly negative breadth 1,096 advancers vs 2,532 decliners Sensex at 85,309 (323), Nifty at 26,093 (99) Nifty 50 A/D: 17 up vs 33 down #Sensex #Nifty50 #MarketUpdates #BTMarkets",0.0,0.0,1.0,1,0.5,['12'],"['Sensex', 'Nifty50', 'MarketUpdates', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991758607487234194,0,0,0,1,0
Shashan36709649,2025-11-21T06:39:41.000Z,"Nifty opened gapdown,yet i am bullish on nifty this week...today i guess nifty will end in green and hopefully monday we will see a big gapup.

#Nifty50 #OptionsTrading #StockMarket","Nifty opened gapdown,yet i am bullish on nifty this week...today i guess nifty will end in green and hopefully monday we will see a big gapup. #Nifty50 #OptionsTrading #StockMarket",0.0,0.0,1.0,1,0.5,[],"['Nifty50', 'OptionsTrading', 'StockMarket']",https://x.com/Shashan36709649/status/1991758397981733232,2,0,1,0,0
CAMohitBansal94,2025-11-21T06:38:50.000Z,"Ye kaisi teji hai
#Nifty50",Ye kaisi teji hai #Nifty50,0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/CAMohitBansal94/status/1991758184252600699,0,0,0,0,0
Tanni83,2025-11-21T06:38:15.000Z,Bought the dip   #Nifty50 #nifty,Bought the dip #Nifty50 #nifty,1.0,0.0,0.0,1,1.0,[],"['Nifty50', 'nifty']",https://x.com/Tanni83/status/1991758037112283621,0,0,0,0,0
1040Rohan,2025-11-21T06:38:15.000Z,"Jab tak portfolio all time high nahi marega tab tak nahi chorenge 
#Nifty50",Jab tak portfolio all time high nahi marega tab tak nahi chorenge #Nifty50,0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/1040Rohan/status/1991758036034285877,0,0,0,0,0
anujprajapati11,2025-11-21T06:37:28.000Z,"Who says man won’t cry 

#StockMarket #Nifty50 #NiftyMidcap100 #banknifty #investment",Who says man wont cry #StockMarket #Nifty50 #NiftyMidcap100 #banknifty #investment,0.6666666666666666,0.16666666666666666,0.16666666666666666,6,1.0833333333333333,[],"['StockMarket', 'Nifty50', 'NiftyMidcap100', 'banknifty', 'investment']",https://x.com/anujprajapati11/status/1991757837656293668,0,0,0,0,0
anandsh41201305,2025-11-21T06:37:25.000Z,"GMDC pump  &dump !

#Nifty 
 #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank  #StocksToBuy #StocksToWatch",GMDC pump &dump ! #Nifty #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank #StocksToBuy #StocksToWatch,1.0,0.0,0.0,1,1.0,[],"['Nifty', 'Nifty50', 'Optionselling', 'optionbuying', 'optionstrading', 'StockMarket', 'stockmarketsindia', 'niftybank', 'StocksToBuy', 'StocksToWatch']",https://x.com/anandsh41201305/status/1991757825392169466,2,2,0,0,0
AviG27929,2025-11-21T06:36:11.000Z,"As the gap between Nifty and smallcaps widens, the setup for a strong move ahead gets even better.
A bull market could be closer than it seems — get ready for brighter days!
All we need now is a catalyst… solid earnings or a positive macro trigger. 
#Nifty50 #cnxsmallcap","As the gap between Nifty and smallcaps widens, the setup for a strong move ahead gets even better. A bull market could be closer than it seems  get ready for brighter days! All we need now is a catalyst... solid earnings or a positive macro trigger. #Nifty50 #cnxsmallcap",0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'cnxsmallcap']",https://x.com/AviG27929/status/1991757517207253345,0,0,1,0,0
NiftyNerve,2025-11-21T06:36:00.000Z,"The market can be unpredictable, but your plan and execution shouldn’t be.

Get daily guidance and live insights in Nifty Nerve.
Start learning:  
t.me/NiftyNerve

#Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts","The market can be unpredictable, but your plan and execution shouldnt be. Get daily guidance and live insights in Nifty Nerve. Start learning: t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'MarketUpdates', 'NiftyCharts']",https://x.com/NiftyNerve/status/1991757468884738406,0,1,0,0,0
BusinessTimesIn,2025-11-21T06:35:23.000Z," Sensex Today | 1.95M ICICI Bank Shares Traded in Block Deal

$ICICIBANK down 1.03% at ₹1,368.60 after 1.95M-share block deal

 Intraday range: ₹1,364.90 - ₹1,376.15
 Volume 604% vs 5-day avg
#Sensex #Nifty50 #Banking #BTMarkets","Sensex Today | 1.95M ICICI Bank Shares Traded in Block Deal $ICICIBANK down 1.03% at 1,368.60 after 1.95M-share block deal Intraday range: 1,364.90 - 1,376.15 Volume 604% vs 5-day avg #Sensex #Nifty50 #Banking #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Banking', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991757316308586624,0,0,0,0,0
TradevisorRA,2025-11-21T06:33:21.000Z,"Market mood looks eerily similar to 2019.
Overheated mid & small caps, a narrow large-cap rally… then came Covid and valuations reset — and a massive bull run followed.
Are we gearing up for a 2025–26 repeat?
Time will tell, but patterns are whispering.

#StockMarket #Nifty50","Market mood looks eerily similar to 2019. Overheated mid & small caps, a narrow large-cap rally... then came Covid and valuations reset  and a massive bull run followed. Are we gearing up for a 202526 repeat? Time will tell, but patterns are whispering. #StockMarket #Nifty50",0.0,0.0,0.0,0,0.0,[],"['StockMarket', 'Nifty50']",https://x.com/TradevisorRA/status/1991756804855054621,0,0,2,0,0
singh_gauravs,2025-11-21T06:32:26.000Z,"निफ्टी तुझे ये खुशी देखी नहीं जा रही है , किस चीज़ का बदला ले रही है । 

#Nifty50 #Nifty #SME #IPO #Stocks",",         #Nifty50 #Nifty #SME #IPO #Stocks",1.0,0.0,0.0,1,1.0,[],"['Nifty50', 'Nifty', 'SME', 'IPO', 'Stocks']",https://x.com/singh_gauravs/status/1991756570368307349,0,0,0,0,0
rajputindra98,2025-11-21T06:32:02.000Z,ALL TIME HIGH BHI AANE WALA HAI OR STOCK BHI NAHI CHAL RHE ? #NIFTY50,ALL TIME HIGH BHI AANE WALA HAI OR STOCK BHI NAHI CHAL RHE ? #NIFTY50,0.0,0.0,0.0,0,0.0,[],['NIFTY50'],https://x.com/rajputindra98/status/1991756471454040449,0,0,0,0,0
stockhawked,2025-11-21T06:30:00.000Z," Live Market Update at 12:00 IST

 Nifty: 26,094.55 ▼ -0.37%
 Sensex: 85,311.77 ▼ -0.37%

 Top Gainer: Billionbrains Garage ▲ 5.16%
 Top Loser: GE T&D India  ▼ -5.38%

#Nifty50 #Sensex #MarketWatch","Live Market Update at 12:00 IST Nifty: 26,094.55  -0.37% Sensex: 85,311.77  -0.37% Top Gainer: Billionbrains Garage  5.16% Top Loser: GE T&D India  -5.38% #Nifty50 #Sensex #MarketWatch",0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'Sensex', 'MarketWatch']",https://x.com/stockhawked/status/1991755960042311800,0,0,0,0,0
anandsh41201305,2025-11-21T06:28:49.000Z,"What a fall #banknifty 59K call 600 to 260 !

Playing with it is like a 

#Nifty 
 #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank  #StocksToBuy #StocksToWatch",What a fall #banknifty 59K call 600 to 260 ! Playing with it is like a #Nifty #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank #StocksToBuy #StocksToWatch,0.0,0.0,0.0,0,0.0,[],"['banknifty', 'Nifty', 'Nifty50', 'Optionselling', 'optionbuying', 'optionstrading', 'StockMarket', 'stockmarketsindia', 'niftybank', 'StocksToBuy', 'StocksToWatch']",https://x.com/anandsh41201305/status/1991755661819199884,1,1,0,0,0
ANANDStudent1,2025-11-21T06:28:05.000Z,YEH KOI ATH HAI? #Nifty50,YEH KOI ATH HAI? #Nifty50,0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/ANANDStudent1/status/1991755475407573048,0,0,0,0,0
HarishBMalhotr1,2025-11-21T06:26:32.000Z,"Indian Markets ne soch Rakha hain ki woh Escalator se niche Utarenge, Staircase se nahin #Nifty50","Indian Markets ne soch Rakha hain ki woh Escalator se niche Utarenge, Staircase se nahin #Nifty50",0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/HarishBMalhotr1/status/1991755087832809485,0,0,0,0,0
SwingWiseFX,2025-11-21T06:25:21.000Z,"#CNXRealty A swift cut of 3% since this post. Even mentioned to avoid in our recent weekly outlook.

PS~ you see the chart , i see the TriVision Terminal.

#StockMarketIndia | #Nifty50 | #TradingCommunity","#CNXRealty A swift cut of 3% since this post. Even mentioned to avoid in our recent weekly outlook. PS~ you see the chart , i see the TriVision Terminal. #StockMarketIndia | #Nifty50 | #TradingCommunity",0.5,0.25,0.25,4,1.125,[],"['CNXRealty', 'StockMarketIndia', 'Nifty50', 'TradingCommunity']",https://x.com/SwingWiseFX/status/1991754791610118474,0,0,0,0,0
BusinessTimesIn,2025-11-21T06:20:27.000Z," Sensex Today | DCM Shriram Posts Biggest Jump in 9 Weeks

$DCMSHRIRAM up 6.35% at ₹1,252.75, its sharpest rise in over two months 
 Intraday range: ₹1,170 - ₹1,264.90
 Volumes 483% vs 5-day average
#Sensex #Nifty50 #BTMarkets","Sensex Today | DCM Shriram Posts Biggest Jump in 9 Weeks $DCMSHRIRAM up 6.35% at 1,252.75, its sharpest rise in over two months Intraday range: 1,170 - 1,264.90 Volumes 483% vs 5-day average #Sensex #Nifty50 #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991753555624227241,0,0,0,0,0
anandsh41201305,2025-11-21T06:20:12.000Z,"And if nothing happens sell off  as longs wil b liquidated as no-one wants to take burden overnight barring DIIs !

#Nifty 
 #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank  #StocksToBuy #StocksToWatch",And if nothing happens sell off as longs wil b liquidated as no-one wants to take burden overnight barring DIIs ! #Nifty #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank #StocksToBuy #StocksToWatch,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'Optionselling', 'optionbuying', 'optionstrading', 'StockMarket', 'stockmarketsindia', 'niftybank', 'StocksToBuy', 'StocksToWatch']",https://x.com/anandsh41201305/status/1991753493426893264,2,1,0,0,0
BusinessTimesIn,2025-11-21T06:19:05.000Z," Sensex Today | Ramco Cements Logs Strongest Rise in 4 Months

$RAMCOCEM up 1.62% at ₹1,013, its best intraday gain in four months 
 Intraday range: ₹993 - ₹1,032
 Volumes 260% vs 5-day average
#Sensex #Nifty50 #Cement #BTMarkets","Sensex Today | Ramco Cements Logs Strongest Rise in 4 Months $RAMCOCEM up 1.62% at 1,013, its best intraday gain in four months Intraday range: 993 - 1,032 Volumes 260% vs 5-day average #Sensex #Nifty50 #Cement #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Cement', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991753210533712229,0,0,0,0,0
BusinessTimesIn,2025-11-21T06:18:05.000Z," Sensex Today | 1.95M ICICI Bank Shares Trade in Block Deal

$ICICIBANK down 0.98% at ₹1,369.40 after 1.95M-share block deal 
 Intraday range: ₹1,364.60 - ₹1,376
 Volumes elevated at nearly 6M shares
#Sensex #Nifty50 #Banking #BTMarkets","Sensex Today | 1.95M ICICI Bank Shares Trade in Block Deal $ICICIBANK down 0.98% at 1,369.40 after 1.95M-share block deal Intraday range: 1,364.60 - 1,376 Volumes elevated at nearly 6M shares #Sensex #Nifty50 #Banking #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Banking', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991752960418951186,0,0,0,0,0
ASR_Official1,2025-11-21T06:17:22.000Z,"Check out GI Midcap Growth Champions Quant smallcase.  
smallcases.angelbroking.com/smallcase/GRIN
…

Don't miss, limited  subscription available 

#Nifty50 #StocksToWatch #multibaggerideas #smallcapstocks 
#gurgaon #DelhiNCR #Noida #chennai #Mumbai #Varanasi","Check out GI Midcap Growth Champions Quant smallcase. smallcases.angelbroking.com/smallcase/GRIN ... Don't miss, limited subscription available #Nifty50 #StocksToWatch #multibaggerideas #smallcapstocks #gurgaon #DelhiNCR #Noida #chennai #Mumbai #Varanasi",0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'StocksToWatch', 'multibaggerideas', 'smallcapstocks', 'gurgaon', 'DelhiNCR', 'Noida', 'chennai', 'Mumbai', 'Varanasi']",https://x.com/ASR_Official1/status/1991752778520432977,0,0,0,0,0
anandsh41201305,2025-11-21T06:16:56.000Z,"Keep close eye  on 26100 call Low 98 CMP 112 !

#Nifty #Nifty50",Keep close eye on 26100 call Low 98 CMP 112 ! #Nifty #Nifty50,0.5,0.5,0.0,2,1.5,[],"['Nifty', 'Nifty50']",https://x.com/anandsh41201305/status/1991752670248595804,0,0,0,0,0
Param7,2025-11-21T06:16:08.000Z,"Nifty nearing life highs. 

But only 78 out of 5000+ stocks are actually at their life highs

#Nifty50 #Nifty #StockPrice #StockMarket #StockMarketIndia #MarketManipulation #MarketUpdate #MarketCapitalization #StockPrice",Nifty nearing life highs. But only 78 out of 5000+ stocks are actually at their life highs #Nifty50 #Nifty #StockPrice #StockMarket #StockMarketIndia #MarketManipulation #MarketUpdate #MarketCapitalization #StockPrice,0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'Nifty', 'StockPrice', 'StockMarket', 'StockMarketIndia', 'MarketManipulation', 'MarketUpdate', 'MarketCapitalization', 'StockPrice']",https://x.com/Param7/status/1991752468984930366,0,0,0,0,0
